,id,title,canonical title,imdbIndex,kind,year,rating,mpaa,votes,runtimes,color info,genres,languages,plot,countries,director,writer,cast,certificates,Action,Adventure,Adult,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Talk-Show,News,Game-Show,Reality-TV,History,Sport
207,tt3007968,Forbidden Paths,Forbidden Paths,null,movie,1917,null,null,null,[u'USA:50'],[u'Black and White'],[u'Drama'],[u'English'],[u'A Japanese man falls in love with the daughter of his American employer.'],[u'USA'],['Robert Thornby'],"['Beatrice DeMille', 'Leighton Osmun', 'Eve Unsell']","['Vivian Martin', 'Sessue Hayakawa', 'Tom Forman', 'Carmen Phillips', 'James Neill', 'Ernest Joy', 'Paul Weigel', 'Gino Corrado', 'George Kuwa']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,tt3112648,null,null,null,movie,1996,7.4,null,25,[u'150'],[u'Color'],[u'Documentary'],[u'Spanish'],null,[u'Argentina'],['David Blaustein'],['Ernesto Jauretche'],['Elvio Vitali'],null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,tt3253532,Satyavadi Raja Harishchandra,Satyavadi Raja Harishchandra,null,movie,1917,null,null,null,null,[u'Black and White'],[u'Drama'],null,"[u""The homage to the upright King Harishchandra who almost sacrifices his kingdom for his love of truth, opens with a tableau showing the king, his wife Taramati and his young son, to whom he is teaching archery. They go on a hunt and the King blunders into an area controlled by the sage Vishwamitra and his disciple Nakshatra. To atone for his mistake, the king is banished. Three furies appear caught in flames whom Harishchandra tries to rescue. They seduce him into renouncing his kingdom. The king endures much hardship before a god appears at the horizon to reassure everyone that it was just a test of the king's integrity.""]",[u'India'],['Dhundiraj Govind Phalke'],"['Dhundiraj Govind Phalke', 'Ranchhodbai Udayram']","['D.D. Dabke', 'Bhalachandra D. Phalke', 'Anna Salunke']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,tt3481674,C.U.,C.U.,null,movie,2005,5.8,null,13,[u'USA:5'],[u'Color'],"[u'Short', u'Drama']",[u'English'],"[u""A young man's interest in photography and human observation overlap as he takes his hobby to an unusual level.""]",[u'USA'],['Adam Patch'],null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
211,tt3705822,Merce Cunningham,Merce Cunningham,null,episode,1980,null,null,null,null,[u'Color'],[u'Documentary'],[u'English'],null,[u'UK'],null,null,['Merce Cunningham'],null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,tt4330706,null,null,null,movie,2000,3.0,null,14,[u'France:12'],[u'Color'],"[u'Comedy', u'Short']",[u'French'],null,[u'France'],['Jean-Marc Vincent'],"['Isabelle Mignard', 'Isabelle Mignard', 'Jean-Marc Vincent', 'Jean-Marc Vincent', 'Jean-Marc Vincent']",null,null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
213,tt4516352,Flat Management,Flat Management,null,episode,2000,null,null,null,null,null,[u'Drama'],null,null,null,null,['Toby Whithouse'],"['Daniel Barzotti', 'Rachel Ferjani', 'Paula Jacobs', 'Steve Jamieson', 'Poppy Miller', 'Paul Whitby', 'Claudia Harrison', 'Justin Pierre', 'Amanda Ryan', 'David Walliams', 'William Gaminara', 'Iddo Goldberg', 'William Beck', 'Sally Rogers', 'Romola Garai', 'Razaaq Adoti', 'Andrew Sachs', 'Sandy Welch', 'Alfie Lindfield', 'Karl Shiels', 'Julie Smith']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,tt4529134,Episode #1.4106,Episode #1.4106,null,episode,2003,null,null,null,null,[u'Color'],"[u'Drama', u'Romance']",[u'English'],null,null,['Michael Stich'],"['Bradley Bell', 'Michael Minnis', 'Lee Phillip Bell', 'William J. Bell']","['Connor Carmody', 'Darlene Conley', 'Phyllis Diller', 'Bobbie Eakes', 'Adrienne Frantz', 'Sean Kanan', 'Katherine Kelly Lang', 'Daniel McVicar', 'Marissa Tait', 'Justin Torkildsen', 'Jana Stella']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
215,tt4677860,The Test,"Test, The",null,episode,2002,8.1,null,22,null,[u'Color'],"[u'Crime', u'Drama', u'Mystery', u'Romance', u'Thriller']",[u'English'],"[u'Bobby has a client that reveals privileged information that can be revealed by Bobby in the event the client dies. When the client does not show up for trial, Bobby makes an assumption that puts his client as the main suspect on a new case.']",null,['Christina Musrey'],"['David E. Kelley', 'Lukas Reiter']","['Dylan McDermott', 'Steve Harris', 'Camryn Manheim', 'Kelli Williams', 'LisaGay Hamilton', 'Ron Livingston', 'Michael Badalucco', 'Lara Flynn Boyle', 'Marla Sokoloff', 'Ray Abruzzo', 'Ken Clark', 'Michael Cudlitz', 'John Dixon', 'Ray Lykins', 'Rob Mars', 'Jeffrey Dean Morgan', 'Julie Osburn', 'Lisa Jane Persky', 'Sandra Purpuro', 'Jeremy Ratchford', 'Anthony Richardson', 'Tim Sitarz', 'Bill Smitrovich', 'Tim Snay', 'Ronn Surels', 'C.C. Taylor', 'Cooper Thornton']",null,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
216,tt4826742,Die Suche,"Suche, Die",null,movie,2006,8.3,null,12,[u'Germany:15'],[u'Color'],"[u'Short', u'Drama', u'Romance']",[u'German'],"[u'In the vast terrain of the English garden - a city-park in Munich as huge as central park - young Jule (21)has lost something very important and is searching literally for the needle in the haystack. When her boyfriend David joins her, whose future life in New York is lying ahead of him, the idyllic park slowly turns into the battle ground of an endangered relationship...']",[u'Germany'],['Philip Koch'],['Philip Koch'],"['Tom Beck', 'Mareike Lindenmeyer']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
217,tt4986978,Crime and Punishment,Crime and Punishment,null,episode,1999,null,null,null,null,null,"[u'Documentary', u'History']",null,null,null,null,null,['Donald Sutherland'],null,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,tt5058128,Der Gast,"Gast, Der",null,tv movie,1964,6.4,null,5,null,null,null,[u'German'],null,[u'West Germany'],['Wolfgang Becker'],null,['Sascha Hehn'],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
219,tt5174908,Marzipan,Marzipan,null,movie,1989,null,null,null,[u'20'],[u'Color'],"[u'Short', u'Musical']",null,"[u""La MARZIPAN ORCHESTRA \xe8 una banda musicale che deve recarsi a suonare nella piazza di un paese a quaranta chilometri di distanza. E' domenica mattina e piove a dirotto. Durante il viaggio ne succedono di tutti i colori. Un trombonista ha un improvviso attacco di asma e perde il fiato, un tamburo si fracassa cadendo dal tetto dell'autobus sgangherato sul quale stanno viaggiando e, per finire in bellezza, per strada si buca una ruota dello stesso: tutti si ritrovano a spingere il pesante automezzo per cambiare il pneumatico, sotto una pioggia torrenziale. Finalmente arrivano a destinazione, ma trovano la piazza deserta : hanno sbagliato paese !""]","[u'West Germany', u'Switzerland']",['Adalberto Fornario'],['Adalberto Fornario'],"['Susy Althy', 'Carmen Roundy']",null,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
220,tt5460738,null,null,null,movie,1922,null,null,null,null,[u'Black and White'],null,null,null,[u'Germany'],"['Friedrich Feher', 'Heinz Heil']",['Ulrich Ullrich'],"['Karl Beckersachs', 'Trude Santen']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
221,tt5612564,Episode dated 25 September 2003,Episode dated 25 September 2003,null,episode,2003,null,null,null,null,null,null,null,null,null,null,null,"['Hope Davis', 'Matt Lauer', 'Isaac Mizrahi', 'Kristin Chenoweth']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
222,tt5628792,Episode dated 19 December 2005,Episode dated 19 December 2005,null,episode,2005,null,null,null,null,[u'Color'],"[u'Comedy', u'Music', u'Talk-Show']",[u'English'],null,[u'USA'],['Jerry Foley'],"['Michael Barrie', 'Lee H. Ellenberg', 'Joe Grossman', 'David Letterman', 'David Letterman', 'Jim Mulholland', 'Matt Roberts', 'Tom Ruprecht', 'Sam Saltz', 'Meredith Scardino', 'Bill Scheft', 'Frank Sebastiano', 'Eric Stangel', 'Justin Stangel', 'Jeremy Weiner', 'Steve Young']","['David Letterman', 'Jim Carrey', 'Paul Shaffer', 'We Are Scientists', 'Johnny Dark', 'Cody Melton', 'Margaret Hall', 'Stephanie Birkitt']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223,tt5645580,Mobbing,Mobbing,null,episode,2001,null,null,null,null,null,[u'Drama'],null,null,null,['Wolfgang Dickmann'],['Walter Kordesch'],null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,tt5671298,Episode #1.351,Episode #1.351,null,episode,2000,null,null,null,null,[u'Color'],[u'Drama'],[u'English'],null,[u'USA'],null,null,"['Nikita Ager', 'Lena Cardwell', 'Christopher Douglas', 'Andrea Evans', 'Josh Ryan Evans', 'Bruce French', 'Galen Gering', 'Bruce Michael Hall', 'Jade Harlow', 'Lindsay Hartley', 'Dalton James', 'Brook Kerr', 'Mike Kimmel', 'Ben Masters', 'Kelli McCarty', 'Juliet Mills', 'Amy Motta', 'Travis Schuldt', 'Robin Strasser', 'Donn Swaby', 'Kevin Swanson', 'Kim Johnston Ulrich', 'McKenzie Westmore', 'Deanna Wright']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,tt5684600,Heat,Heat,null,episode,1973,null,null,null,null,null,[u'Drama'],null,null,null,['Brian Farnham'],['Martin Worth'],"['Christopher Cazenove', 'Paul Antrim', 'Bernard Brown', 'Agit Chauhan', 'Michael Elwick', 'Michael Elwyn', 'Norman Ettlinger', 'Don Hawkins', 'Bill Herbert', 'MacDonald Hobley', 'Saeed Jaffrey', 'Penelope Lee', 'Denis Lill', 'Donald MacIver', 'Albert Moses', 'John Nightingale', 'Rudolph Ramillo', 'Sam Sewell', 'Bill Stewart', 'Norman Gay']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,tt5847362,Food for Thought,Food for Thought,null,episode,1986,null,null,null,null,null,[u'Comedy'],null,null,null,null,null,"['Enn Reitel', 'Tim Wylton', 'Catherine Schell', 'Christopher Villiers', 'Alan Shearman', 'Malcolm Frederick', 'Toni Palmer', 'Abigail Cruttenden', 'Bob Babenia', 'Tim Barker', 'Jeremy Nicholas']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,tt6025806,Social Register,Social Register,null,movie,1934,7.0,null,24,[u'71'],[u'Black and White'],"[u'Comedy', u'Drama', u'Music', u'Romance']",[u'English'],"[u""Chorus girl Patsy Shaw crashes a high-society party, meets playboy Charlie Breen, they fall in love, and are on their merry way to wedded bliss. However, Charlie's snobbish, ever-loving mama doesn't think that Patsy is worthy and sets out to prove it.""]",[u'USA'],['Marshall Neilan'],"['John Emerson', 'Anita Loos', 'Clara Beranger', 'Grace Perkins', 'James Ashmore Creelman']","['Colleen Moore', 'Charles Winninger', 'Pauline Frederick', 'Alexander Kirkland', 'Robert Benchley', 'Ross Alexander', 'Margaret Livingston', 'Olive Olson', 'John Miltern', 'Hilda Howe', 'Roberta Robinson', 'Hans Hansen', 'Edward Garvie', 'Ramona', 'Jacques Fray', 'Mario Braggiotti', 'Robert Allen', 'Georgette Harvey']",null,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228,tt6070878,Vida conyugal sana,Vida conyugal sana,null,movie,1974,5.2,null,37,[u'87'],[u'Color::(Eastmancolor)'],[u'Comedy'],[u'Spanish'],null,[u'Spain'],['Roberto Bodegas'],null,null,null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,tt6187934,Huang Fei-hong er long zheng zhu,Huang Fei-hong er long zheng zhu,null,movie,1957,null,null,null,null,null,null,null,null,[u'Hong Kong'],null,null,['Tak-Hing Kwan'],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
230,tt6188006,J9,J9,null,movie,1996,null,null,null,null,[u'Color'],null,[u'English'],null,[u'Canada'],null,['James R. Harnock'],"['Jacqueline Berry', 'Jim McAleese', 'Ralph Zuljan', 'Michele Diamond']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
231,tt6238976,null,null,null,episode,2000,null,null,null,[u'4'],[u'Color'],"[u'Drama', u'Mystery']",[u'French'],null,[u'France'],null,null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
232,tt6316662,Spredte banaliteter,Spredte banaliteter,null,movie,1950,null,null,null,null,[u'Black and White'],null,null,null,[u'Denmark'],['Helge Ernst'],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
233,tt6391356,Music for Airports,Music for Airports,null,movie,1999,8.2,null,6,null,[u'Color'],[u'Music'],null,null,[u'Netherlands'],['Frank Scheffer'],null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,tt6431610,null,null,null,movie,1977,null,null,null,[u'Italy:20'],[u'Color'],"[u'Comedy', u'Short']",[u'Italian'],"[u'Daniele and Cristina know each other by phone, then decide to meet in Piazza di spagna. But they will not meet, they are to busy with themselves, full of egoism']",[u'Italy'],['Fulvio Wetzl'],['Fulvio Wetzl'],"['Daniele Formica', 'Cristina Ruiz']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235,tt6506266,The Last Navajo,"Last Navajo, The",null,episode,1957,null,null,null,[u'30'],[u'Black and White'],"[u'Adventure', u'Family', u'Western']",[u'English'],"[u'Rusty befriends Grey Fox, a Navajo who refuses to leave his peoples tribal ground.']",null,['Robert G. Walker'],"[""John O'Dea""]","['Lee Aaker', 'James Brown', 'Joe Sawyer', 'Rand Brooks', 'Race Gentry', 'Robert Lowery', 'Robert Warwick', 'Hal Hopper', 'Robert Griffin', 'Bill Hale', 'Rin Tin Tin II', 'Tommy Farrell']",null,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
236,tt6558560,Big Haas and Little Falsie,Big Haas and Little Falsie,null,episode,1988,8.2,null,30,[u'USA:30'],[u'Color'],[u'Comedy'],[u'English'],"[u'Mary Jo inherits $3,000 from an eccentric uncle who stipulates that she must spend it on something frivolous, so she considers getting breast implants.']",[u'USA'],['Harry Thomason'],"['Linda Bloodworth-Thomason', 'Linda Bloodworth-Thomason']","['Delta Burke', 'Dixie Carter', 'Annie Potts', 'Jean Smart', 'Meshach Taylor', 'Robert Donavan', 'Michael Francis Clarke', 'Steven Connor', 'Richard Gilliland']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,tt6608894,Episode #2.2,Episode #2.2,null,episode,1994,null,null,null,null,null,"[u'Comedy', u'Reality-TV', u'Sci-Fi']",null,null,null,null,null,"['Gavin Campbell', ""Richard O'Sullivan""]",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
238,tt6669086,Episode #6.26,Episode #6.26,null,episode,2003,null,null,null,null,null,[u'Talk-Show'],null,null,null,null,null,"['Tom Gleisner', 'Rob Sitch', 'Glenn Robbins', 'Kate Langbroek', 'Santo Cilauro', 'Peta Wilson', 'Steven Quartermain']",null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
239,tt0031141,Casa lontana,Casa lontana,null,movie,1939,null,null,null,[u'84'],[u'Black and White'],[u'Drama'],[u'German'],null,"[u'Italy', u'Germany']",['Johannes Meyer'],null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,tt0031327,Follie del secolo,Follie del secolo,null,movie,1939,null,null,null,[u'Italy:90'],[u'Black and White'],null,[u'Italian'],"[u""A nobleman finds out that his daughter's husband betrays her and decides to help her.""]",[u'Italy'],['Amleto Palermi'],"['Alessandro De Stefani', 'Alessandro De Stefani', 'Mino Doletti', 'Michele Galdieri', 'Amleto Palermi', 'Tomaso Smith']","['Armando Falconi', 'Paola Barbara', 'Otello Toso', 'Olga Vittoria Gentilli', 'Sergio Tofano', 'Dina Sassoli', 'Carlo Romano', 'Clelia Matania', 'Giulio Battiferri', 'Ciro Berardi', 'Guido Celano', 'Diana Dei', 'Elena Del Mare', 'Adele Garavaglia', 'Fedele Gentile', 'Walter Grant', 'Alfredo Martinelli', 'Alma Nerei', 'Giuseppe Pierozzi', 'Jone Romano', 'Vinicio Sofia', 'Bella Starace Sainati', 'Alfredo Varelli']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
241,tt0033177,Tosca,Tosca,null,movie,1941,6.6,null,47,"[u'Germany:92', u'Italy:100', u'Japan:100', u'USA:105']",[u'Black and White'],"[u'Drama', u'Music']",[u'Italian'],null,[u'Italy'],"['Carl Koch', 'Jean Renoir']","['Alessandro De Stefani', 'Alessandro De Stefani', 'Carmine Gallone', 'Giuseppe Giacosa', 'Luigi Illica', 'Carl Koch', 'Jean Renoir', 'Victorien Sardou', 'Luchino Visconti']",null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,tt0034134,The Royal Mounted Patrol,"Royal Mounted Patrol, The",null,movie,1941,null,null,null,[u'59'],[u'Black and White'],"[u'Action', u'Adventure', u'Romance', u'Western']",[u'English'],"[u'""Lucky"" Lawrence, an airplane pilot, and Tom Jeffries, a cowpuncher, becomes friends while training for The Royal Canadain Mounted Police. ""Lucky"" is assigned to the Aip Patrol branch, while Tom is sent to open a new post in a remote forest region. There, he finds ""Frenchy"" Duvalle, a lumber camp boss, flagrantly violating the Canadian forest laws. Their run-in is interrupted by an epidemic outbreak. ""Lucky"" flies in with the life-saving vaccines. Later, Frenchy\'s sister, Betty , unaware of her brother\'s unlawful activities, comes to the post as a school teacher. ""Frency,"" trying to illegally float logs down the river, imperiling the wharves, sets fire to the grasslands near his camp, when Tom tries to stop the log drive. The fire spreads, endangering an Indian family, and ""Lucky"" flies in to rescue them. Tom goes after ""Frenchy"", who has already killed one Mountie, and ""Frenchy"" holds his sister as an hostage.']",[u'USA'],['Lambert Hillyer'],['Winston Miller'],"['Charles Starrett', 'Russell Hayden', 'Wanda McKay', 'Donald Curtis', 'Lloyd Bridges', 'Evan Thomas', 'Ted Adams', 'Harrison Greene', 'Kermit Maynard', 'Ted Mapes', 'George Morrell', 'Jack Tornek', 'Foy Willing']",null,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
243,tt0035260,Rita da Cascia,Rita da Cascia,null,movie,1943,null,null,null,[u'Italy:83'],[u'Black and White'],null,[u'Italian'],"[u'The story of Saint Rita of Cascia,a rare example of mother and wife. Rita,daughter of a couple of poor peasants, is promised to God.One day, she saves a killer from death.He wants to marry her because of her kindness and she accepts with the intent of saving his soul.She becomes mother of two good sons but,with the death of their father,they want a revenge and they die.Rita,alone in the world,is called by God.She spent the rest of her life as a good nun.']",[u'Italy'],['Antonio Leonviola'],"['Antonio Leonviola', 'Celestino Spada', 'Celestino Spada', 'Celestino Spada']","['Elena Zareschi', 'Ugo Sasso', 'Beatrice Mancini', 'Marcello Giorda', 'Laura Nucci', 'Augusto Marcacci', 'Elodia Maresca', 'Teresa Franchini', 'Stefano Sciaccaluga', 'Giulio Battiferri', 'Gian Paolo Rosmino', 'Luigi Garrone', 'Umberto Spadaro', 'Giovanni Onorato', 'Amina Pirani Maggi', 'Nera Bruni', 'Vittoria Mongardi', 'Elio Marcuzzo', 'Aleardo Ward', 'Umberto Leurini', 'Amedeo Leurini', 'Adele Garavaglia', 'Lamberto Picasso']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
244,tt0039256,I cavalieri dalle maschere nere (I beati paoli),"cavalieri dalle maschere nere (I beati paoli), I",null,movie,1948,null,null,null,null,[u'Black and White'],"[u'Action', u'Adventure', u'Mystery']",[u'Italian'],null,[u'Italy'],['Pino Mercanti'],"['Luigi Natoli', 'Giuseppe Zucca']","['Otello Toso', 'Lea Padovani', 'Massimo Serato', 'Paolo Stoppa', 'Paola Barbara', 'Mario Ferrari', 'Carlo Ninchi', 'Michele Abruzzo', 'Umberto Spadaro', 'Rosolino Bua', 'Gaspare Lupo', 'Francesco A. Bertini']",null,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,tt0043331,Bellezze a Capri,Bellezze a Capri,null,movie,1952,null,null,null,null,[u'Black and White'],[u'Comedy'],[u'Italian'],null,[u'Italy'],['Adelchi Bianchi'],"['Mario Amendola', 'Nando Bruno', 'Luigi Capuano', 'Ruggero Maccari', 'Michele Malaspina']","['Nando Bruno', 'Ave Ninchi', 'Anna Bianchi', 'Armando Francioli', 'Tamara Lees', 'Lauro Gazzolo', 'Aroldo Tieri', 'Alberto Sorrentino', 'Anna Arena', 'Carlo Delle Piane', 'Mario Carotenuto', 'Virgilio Riento', 'Michele Malaspina', 'Pamela Palma', 'Augusto Gamucci', 'Carlo Romano', 'Marco Tulli', 'Oscar Andriani', 'Roberta Bianchi', 'Guido Riccioli', 'Vanda Carr', 'Giovanna Mazzotti', 'Rita Andreana', 'Giorgio Consolini', 'Franco Carli']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
